eventID,occurrenceID,scientificName,scientificNameID,vernacularName,occurrenceStatus,parentNameUsageID,taxonomicStatus,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,taxonRank,associatedTaxa,associatedOccurrences,basisOfRecord
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0245:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0245,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0245:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0245,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0245:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0245,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0245:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0245,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0246,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0246:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0246,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0246:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0246,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0246:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0246,PreservedSpecimen
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:M0246:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn52:trawl:M0246,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0247,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0247:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0247,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0247:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0247,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0247:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0247,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:pa_min,Parvicapsula minibicornis,urn:lsid:marinespecies.org:taxname:465143,NA,present,120270,accepted,"Kent, Whitaker & Dawe, 1997",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0248:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0248,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0249,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0249,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0249,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0249,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0249:p:sch,Candidatus Syngnamydia salmonis ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0249,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0250,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0250:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0250,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0250:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0250,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0251,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0251:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0251,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0251:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0251,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0251:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0251,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0252,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0252:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0252,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0252:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0252,PreservedSpecimen
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:M0252:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn54:trawl:M0252,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn58:trawl:M0253,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn58:trawl:M0253,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn58:trawl:M0253,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn58:trawl:M0253,PreservedSpecimen
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:M0253:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn58:trawl:M0253,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn59:trawl:M0254,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254:p:ce_sha,Ceratonova shasta,urn:lsid:marinespecies.org:taxname:990442,NA,present,990421,accepted,"(Noble, 1950)",Animalia,Cnidaria,Myxozoa,Bivalvulida,Ceratomyxidae,Ceratonova,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn59:trawl:M0254,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn59:trawl:M0254,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn59:trawl:M0254,PreservedSpecimen
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:M0254:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn59:trawl:M0254,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0019,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0019:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0019,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0019:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0019,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0020,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0020:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0020,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0020:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0020,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0021,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,Pink salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0021:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0021,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0021:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0021,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0021:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Pink salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0021,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0022,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0022:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0022,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0022:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0022,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0023,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0023:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0023,PreservedSpecimen
IYS:GoA2019_Stn6:trawl,IYS:GoA2019_Stn6:trawl:M0023:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn6:trawl:M0023,PreservedSpecimen
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:M0255,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:M0255:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn60:trawl:M0255,PreservedSpecimen
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:M0255:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn60:trawl:M0255,PreservedSpecimen
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:M0255:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn60:trawl:M0255,PreservedSpecimen
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:M0255:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn60:trawl:M0255,PreservedSpecimen
IYS:GoA2019_Stn8:trawl,IYS:GoA2019_Stn8:trawl:M0024,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
